student_id,archetype,level_id,score,time_spent_minutes,passed,attempts,completed_date_days_ago
STU0176,code_focused,ds_trees,89,56,True,1,218
STU0176,code_focused,ds_lists,65,38,False,2,152
STU0177,advanced,algo_searching,91,103,True,1,43
STU0177,advanced,py_loops,75,39,True,1,321
STU0177,advanced,ds_dicts,86,59,True,1,88
STU0177,advanced,ds_trees,64,120,False,3,216
STU0177,advanced,ml_clustering,80,125,True,1,246
STU0177,advanced,py_oop,91,65,True,1,302
STU0177,advanced,algo_sorting,88,80,True,1,267
STU0177,advanced,ds_lists,98,47,True,1,139
STU0177,advanced,ml_neural_nets,85,253,True,1,141
STU0177,advanced,ds_graphs,100,96,True,1,152
STU0177,advanced,py_variables,100,22,True,1,253
STU0177,advanced,algo_dp,81,82,True,1,230
STU0178,beginner,py_oop,51,63,False,1,50
STU0178,beginner,py_loops,45,34,False,2,105
STU0178,beginner,py_variables,55,23,False,2,43
STU0179,intermediate,algo_greedy,66,110,False,2,82
STU0179,intermediate,ds_dicts,63,88,False,2,292
STU0179,intermediate,py_oop,55,65,False,2,194
STU0179,intermediate,ds_trees,97,86,True,1,75
STU0179,intermediate,algo_sorting,67,116,False,1,337
STU0179,intermediate,py_functions,79,17,True,1,138
STU0179,intermediate,math_linear_algebra,64,150,False,3,42
STU0179,intermediate,ds_graphs,75,121,True,1,26
STU0179,intermediate,py_loops,57,53,False,2,106
STU0179,intermediate,py_variables,79,14,True,1,231
STU0180,beginner,py_functions,86,53,True,1,168
STU0180,beginner,ds_trees,61,28,False,2,146
STU0180,beginner,py_oop,65,58,False,1,134
STU0181,beginner,ds_trees,84,44,True,1,218
STU0181,beginner,py_loops,75,39,True,1,239
STU0181,beginner,py_oop,43,50,False,1,202
STU0181,beginner,ds_dicts,50,60,False,1,89
STU0181,beginner,ds_lists,48,58,False,2,201
STU0182,advanced,ml_regression,70,111,True,1,307
STU0182,advanced,py_loops,75,39,True,1,169
STU0182,advanced,algo_dp,100,164,True,1,164
STU0182,advanced,math_linear_algebra,88,114,True,1,154
STU0182,advanced,ml_neural_nets,84,81,True,1,196
STU0182,advanced,py_oop,70,60,True,1,307
STU0182,advanced,ml_classification,94,121,True,1,29
STU0182,advanced,ds_graphs,92,42,True,1,167
STU0182,advanced,ds_dicts,79,23,True,1,65
STU0182,advanced,math_probability,64,161,False,2,343
STU0182,advanced,math_calculus,85,202,True,1,317
STU0182,advanced,math_statistics,73,126,True,1,333
STU0182,advanced,py_functions,78,18,True,1,241
STU0182,advanced,algo_greedy,78,106,True,1,354
STU0182,advanced,algo_sorting,80,51,True,1,123
STU0182,advanced,ds_lists,89,71,True,1,10
STU0182,advanced,ml_clustering,86,239,True,1,197
STU0182,advanced,py_variables,95,35,True,1,130
STU0183,beginner,ds_graphs,92,27,True,1,43
STU0183,beginner,ds_trees,71,97,True,1,242
STU0183,beginner,ds_lists,55,72,False,2,204
STU0183,beginner,py_functions,58,60,False,2,46
STU0184,intermediate,math_probability,47,141,False,3,42
STU0184,intermediate,py_functions,72,18,True,1,326
STU0184,intermediate,algo_sorting,85,52,True,1,153
STU0184,intermediate,ds_graphs,74,104,True,1,154
STU0184,intermediate,ds_trees,77,70,True,1,159
STU0184,intermediate,py_variables,72,22,True,1,23
STU0184,intermediate,py_loops,60,51,False,2,144
STU0185,beginner,ds_trees,59,104,False,2,230
STU0185,beginner,ds_graphs,69,68,False,1,105
STU0185,beginner,py_loops,75,39,True,1,331
STU0185,beginner,py_oop,61,73,False,3,253
STU0185,beginner,ds_dicts,24,100,False,3,270
STU0186,intermediate,algo_dp,80,89,True,1,9
STU0186,intermediate,py_variables,40,25,False,1,139
STU0186,intermediate,ds_dicts,74,82,True,1,110
STU0186,intermediate,math_linear_algebra,67,83,False,3,172
STU0186,intermediate,py_oop,55,82,False,3,213
STU0186,intermediate,py_functions,96,54,True,1,4
STU0186,intermediate,ds_lists,88,80,True,1,256
STU0186,intermediate,ds_trees,76,99,True,1,39
STU0186,intermediate,algo_sorting,59,88,False,3,77
STU0186,intermediate,py_loops,73,31,True,1,66
STU0187,intermediate,math_probability,40,82,False,3,125
STU0187,intermediate,ds_graphs,66,114,False,3,177
STU0187,intermediate,py_functions,72,46,True,1,307
STU0187,intermediate,py_loops,92,29,True,1,94
STU0187,intermediate,ds_lists,88,39,True,1,199
STU0187,intermediate,ds_trees,94,101,True,1,249
STU0187,intermediate,ds_dicts,45,103,False,3,190
STU0187,intermediate,algo_greedy,78,139,True,1,313
STU0187,intermediate,algo_dp,73,177,True,1,33
STU0187,intermediate,py_oop,66,67,False,3,61
STU0188,intermediate,ds_trees,68,93,False,3,321
STU0188,intermediate,ds_lists,78,73,True,1,57
STU0188,intermediate,algo_greedy,53,76,False,3,357
STU0188,intermediate,algo_searching,75,81,True,1,131
STU0188,intermediate,py_loops,90,47,True,1,251
STU0188,intermediate,math_probability,67,155,False,3,307
STU0188,intermediate,ds_graphs,69,94,False,1,191
STU0188,intermediate,algo_sorting,77,115,True,1,311
STU0188,intermediate,algo_dp,65,109,False,2,196
STU0188,intermediate,py_functions,59,41,False,1,10
STU0189,intermediate,algo_searching,60,114,False,2,89
STU0189,intermediate,py_functions,84,55,True,1,14
STU0189,intermediate,math_probability,71,75,True,1,328
STU0189,intermediate,ds_dicts,65,88,False,3,279
STU0189,intermediate,ds_graphs,68,41,False,1,14
STU0189,intermediate,py_variables,46,41,False,1,207
STU0189,intermediate,py_oop,96,57,True,1,270
STU0189,intermediate,ds_trees,62,127,False,3,339
STU0189,intermediate,ds_lists,55,50,False,2,355
STU0189,intermediate,py_loops,68,38,False,3,68
STU0190,code_focused,ds_lists,82,108,True,1,214
STU0190,code_focused,ds_trees,67,72,False,1,52
STU0190,code_focused,ds_dicts,70,103,True,1,351
STU0190,code_focused,py_functions,87,21,True,1,254
STU0190,code_focused,algo_greedy,79,153,True,1,231
STU0190,code_focused,ds_graphs,56,103,False,3,135
STU0190,code_focused,py_loops,71,49,True,1,158
STU0190,code_focused,algo_sorting,71,88,True,1,299
STU0191,beginner,ds_dicts,72,73,True,1,317
STU0191,beginner,ds_graphs,80,84,True,1,218
STU0191,beginner,py_loops,52,37,False,1,57
STU0191,beginner,py_functions,66,43,False,3,242
STU0192,intermediate,py_oop,76,46,True,1,180
STU0192,intermediate,algo_dp,73,94,True,1,271
STU0192,intermediate,py_functions,62,55,False,1,353
STU0192,intermediate,py_loops,84,23,True,1,223
STU0192,intermediate,ds_graphs,81,71,True,1,79
STU0192,intermediate,algo_greedy,72,164,True,1,271
STU0192,intermediate,py_variables,60,39,False,2,26
STU0192,intermediate,ds_lists,71,82,True,1,73
STU0192,intermediate,algo_sorting,90,133,True,1,187
STU0192,intermediate,algo_searching,51,92,False,1,13
STU0193,math_focused,py_variables,55,21,False,1,61
STU0193,math_focused,ml_regression,73,63,True,1,323
STU0193,math_focused,math_probability,54,187,False,1,198
STU0193,math_focused,math_statistics,89,230,True,1,89
STU0193,math_focused,py_oop,84,66,True,1,240
STU0193,math_focused,ml_clustering,77,244,True,1,297
STU0194,beginner,ds_graphs,55,47,False,3,180
STU0194,beginner,py_variables,59,42,False,1,23
STU0195,intermediate,ds_trees,67,60,False,2,348
STU0195,intermediate,algo_searching,70,101,True,1,349
STU0195,intermediate,py_loops,62,48,False,3,31
STU0195,intermediate,math_probability,60,119,False,2,270
STU0195,intermediate,ds_graphs,62,134,False,2,320
STU0195,intermediate,py_functions,72,41,True,1,280
STU0195,intermediate,algo_greedy,82,132,True,1,282
STU0195,intermediate,py_variables,65,21,False,1,257
STU0195,intermediate,math_linear_algebra,56,187,False,1,164
STU0195,intermediate,ds_lists,83,51,True,1,198
STU0196,beginner,py_variables,63,29,False,2,64
STU0196,beginner,ds_lists,61,54,False,2,337
STU0196,beginner,ds_graphs,55,78,False,1,65
STU0196,beginner,ds_dicts,77,110,True,1,59
STU0196,beginner,py_oop,62,70,False,1,158
STU0197,code_focused,py_functions,84,48,True,1,147
STU0197,code_focused,py_loops,46,35,False,2,329
STU0197,code_focused,py_oop,71,37,True,1,61
STU0197,code_focused,algo_sorting,85,74,True,1,178
STU0197,code_focused,ds_trees,71,50,True,1,336
STU0197,code_focused,algo_searching,62,110,False,1,214
STU0197,code_focused,ds_dicts,80,41,True,1,61
STU0197,code_focused,algo_dp,80,92,True,1,214
STU0197,code_focused,ds_lists,82,46,True,1,219
STU0197,code_focused,algo_greedy,75,86,True,1,160
STU0197,code_focused,ds_graphs,47,93,False,2,80
STU0198,beginner,ds_dicts,50,30,False,3,227
STU0198,beginner,ds_lists,42,15,False,3,115
STU0198,beginner,py_loops,86,46,True,1,35
STU0199,intermediate,algo_greedy,86,122,True,1,168
STU0199,intermediate,ds_graphs,70,25,True,1,189
STU0199,intermediate,math_linear_algebra,75,101,True,1,106
STU0199,intermediate,algo_dp,62,118,False,2,205
STU0199,intermediate,ds_trees,42,94,False,3,7
STU0199,intermediate,ds_dicts,70,52,True,1,104
STU0199,intermediate,py_loops,78,43,True,1,258
STU0199,intermediate,ds_lists,58,84,False,1,80
STU0199,intermediate,py_variables,71,29,True,1,287
STU0200,beginner,ds_graphs,48,113,False,1,95
STU0200,beginner,py_oop,60,34,False,2,235
STU0200,beginner,py_loops,69,25,False,2,216
STU0200,beginner,ds_dicts,66,44,False,2,311
STU0201,intermediate,ds_dicts,79,49,True,1,28
STU0201,intermediate,ds_graphs,61,22,False,3,273
STU0201,intermediate,algo_searching,76,121,True,1,129
STU0201,intermediate,ds_trees,55,73,False,3,59
STU0201,intermediate,algo_sorting,64,74,False,1,100
STU0202,beginner,ds_trees,68,88,False,1,151
STU0202,beginner,ds_lists,66,55,False,3,213
STU0203,code_focused,algo_searching,72,50,True,1,334
STU0203,code_focused,py_loops,68,39,False,1,333
STU0203,code_focused,algo_dp,75,113,True,1,307
STU0203,code_focused,py_variables,55,39,False,1,325
STU0203,code_focused,algo_greedy,44,129,False,1,52
STU0203,code_focused,py_oop,72,71,True,1,52
STU0203,code_focused,ds_trees,71,52,True,1,87
STU0203,code_focused,ds_lists,62,77,False,2,248
STU0203,code_focused,algo_sorting,75,107,True,1,327
STU0203,code_focused,ds_graphs,71,62,True,1,189
STU0203,code_focused,ds_dicts,67,53,False,1,263
STU0203,code_focused,py_functions,87,46,True,1,125
STU0204,advanced,ds_graphs,97,96,True,1,42
STU0204,advanced,py_functions,91,36,True,1,131
STU0204,advanced,math_calculus,97,107,True,1,106
STU0204,advanced,math_statistics,100,160,True,1,334
STU0204,advanced,algo_dp,91,139,True,1,242
STU0204,advanced,math_linear_algebra,100,152,True,1,199
STU0204,advanced,math_probability,74,75,True,1,89
STU0204,advanced,ds_trees,83,41,True,1,85
STU0204,advanced,ml_neural_nets,75,245,True,1,298
STU0204,advanced,ml_regression,76,197,True,1,258
STU0204,advanced,algo_greedy,77,168,True,1,233
STU0204,advanced,algo_searching,74,126,True,1,350
STU0204,advanced,ml_clustering,72,185,True,1,338
STU0205,intermediate,ds_trees,62,41,False,3,344
STU0205,intermediate,algo_dp,65,135,False,2,19
STU0205,intermediate,algo_greedy,73,135,True,1,33
STU0205,intermediate,algo_searching,75,65,True,1,125
STU0205,intermediate,py_functions,99,43,True,1,97
STU0205,intermediate,math_probability,60,199,False,1,9
STU0205,intermediate,py_loops,73,26,True,1,301
STU0205,intermediate,ds_dicts,91,58,True,1,123
STU0206,advanced,py_oop,79,64,True,1,231
STU0206,advanced,math_linear_algebra,88,81,True,1,38
STU0206,advanced,math_statistics,88,195,True,1,319
STU0206,advanced,ds_trees,76,77,True,1,29
STU0206,advanced,algo_greedy,96,88,True,1,64
STU0206,advanced,algo_dp,75,119,True,1,259
STU0206,advanced,ml_clustering,84,276,True,1,50
STU0206,advanced,ml_classification,70,148,True,1,210
STU0206,advanced,ml_neural_nets,85,203,True,1,100
STU0206,advanced,algo_searching,83,84,True,1,46
STU0206,advanced,math_probability,81,122,True,1,237
STU0206,advanced,ds_graphs,84,58,True,1,138
STU0206,advanced,ds_dicts,59,57,False,2,183
STU0206,advanced,py_functions,74,38,True,1,256
STU0206,advanced,py_variables,72,32,True,1,49
STU0207,intermediate,math_linear_algebra,62,144,False,2,7
STU0207,intermediate,algo_sorting,80,107,True,1,69
STU0207,intermediate,algo_searching,45,102,False,1,208
STU0207,intermediate,algo_greedy,81,136,True,1,293
STU0207,intermediate,py_oop,86,42,True,1,47
STU0207,intermediate,ds_trees,72,101,True,1,154
STU0208,code_focused,py_loops,52,37,False,3,316
STU0208,code_focused,algo_dp,84,93,True,1,330
STU0208,code_focused,ds_dicts,66,78,False,3,292
STU0208,code_focused,algo_greedy,61,125,False,3,115
STU0209,math_focused,py_loops,74,35,True,1,95
STU0209,math_focused,ml_classification,59,133,False,2,330
STU0209,math_focused,math_calculus,78,148,True,1,306
STU0209,math_focused,math_statistics,60,127,False,2,40
STU0209,math_focused,ml_clustering,73,141,True,1,209
STU0209,math_focused,py_functions,75,56,True,1,264
STU0209,math_focused,math_probability,56,88,False,3,326
STU0210,advanced,math_statistics,71,161,True,1,137
STU0210,advanced,algo_dp,100,136,True,1,174
STU0210,advanced,ml_regression,89,141,True,1,70
STU0210,advanced,ds_trees,79,78,True,1,176
STU0210,advanced,ds_dicts,80,53,True,1,188
STU0210,advanced,py_oop,100,56,True,1,269
STU0210,advanced,py_variables,83,46,True,1,29
STU0210,advanced,math_linear_algebra,77,155,True,1,5
STU0210,advanced,algo_sorting,96,77,True,1,163
STU0210,advanced,py_loops,91,36,True,1,198
STU0210,advanced,py_functions,57,43,False,2,253
STU0210,advanced,ml_classification,71,245,True,1,33
STU0210,advanced,algo_searching,100,74,True,1,308
STU0210,advanced,ml_neural_nets,77,162,True,1,313
STU0210,advanced,ds_lists,73,45,True,1,144
STU0210,advanced,algo_greedy,80,167,True,1,234
STU0210,advanced,math_calculus,74,134,True,1,357
STU0210,advanced,math_probability,97,134,True,1,231
STU0210,advanced,ds_graphs,65,76,False,1,59
STU0211,intermediate,algo_sorting,70,106,True,1,121
STU0211,intermediate,py_oop,54,26,False,2,223
STU0211,intermediate,ds_dicts,76,64,True,1,191
STU0211,intermediate,py_functions,58,54,False,2,62
STU0211,intermediate,ds_lists,70,85,True,1,105
STU0212,advanced,ds_lists,82,26,True,1,194
STU0212,advanced,algo_searching,60,147,False,1,107
STU0212,advanced,algo_sorting,63,74,False,2,184
STU0212,advanced,math_probability,65,175,False,2,146
STU0212,advanced,math_calculus,99,172,True,1,135
STU0212,advanced,ml_classification,100,258,True,1,4
STU0212,advanced,algo_greedy,66,54,False,2,17
STU0212,advanced,py_variables,100,34,True,1,205
STU0212,advanced,py_oop,76,63,True,1,107
STU0212,advanced,ds_trees,82,93,True,1,318
STU0212,advanced,ml_regression,83,101,True,1,247
STU0212,advanced,ds_dicts,85,61,True,1,35
STU0212,advanced,ml_clustering,88,215,True,1,21
STU0212,advanced,ml_neural_nets,85,234,True,1,307
STU0212,advanced,math_statistics,91,174,True,1,127
STU0212,advanced,ds_graphs,86,76,True,1,215
STU0212,advanced,py_loops,97,47,True,1,15
STU0212,advanced,algo_dp,92,73,True,1,343
STU0212,advanced,py_functions,100,40,True,1,358
STU0213,advanced,algo_searching,71,97,True,1,205
STU0213,advanced,math_probability,61,177,False,3,240
STU0213,advanced,math_calculus,92,162,True,1,236
STU0213,advanced,ds_trees,90,104,True,1,258
STU0213,advanced,math_linear_algebra,75,131,True,1,131
STU0213,advanced,algo_greedy,92,90,True,1,221
STU0213,advanced,algo_sorting,90,98,True,1,293
STU0213,advanced,ds_dicts,68,71,False,1,329
STU0213,advanced,ml_classification,92,210,True,1,127
STU0213,advanced,math_statistics,99,168,True,1,8
STU0213,advanced,ds_graphs,80,35,True,1,269
STU0213,advanced,ds_lists,80,89,True,1,264
STU0213,advanced,algo_dp,88,142,True,1,149
STU0213,advanced,py_loops,71,25,True,1,194
STU0213,advanced,py_variables,72,23,True,1,196
STU0214,intermediate,ds_lists,67,64,False,2,260
STU0214,intermediate,py_functions,68,61,False,2,128
STU0214,intermediate,algo_greedy,70,172,True,1,31
STU0214,intermediate,math_linear_algebra,83,89,True,1,234
STU0214,intermediate,ds_dicts,86,69,True,1,148
STU0214,intermediate,math_probability,58,224,False,3,162
STU0215,math_focused,py_oop,66,68,False,2,10
STU0215,math_focused,math_calculus,67,152,False,1,192
STU0215,math_focused,ml_clustering,78,150,True,1,229
STU0215,math_focused,ml_regression,73,150,True,1,32
STU0215,math_focused,ml_neural_nets,78,218,True,1,92
STU0215,math_focused,math_linear_algebra,55,86,False,1,86
STU0215,math_focused,py_variables,100,37,True,1,180
STU0215,math_focused,ml_classification,51,102,False,1,105
STU0215,math_focused,py_functions,68,53,False,3,354
STU0215,math_focused,py_loops,79,30,True,1,66
STU0215,math_focused,math_probability,85,154,True,1,186
STU0216,advanced,algo_greedy,83,133,True,1,259
STU0216,advanced,algo_dp,100,62,True,1,235
STU0216,advanced,ds_graphs,90,104,True,1,345
STU0216,advanced,ml_clustering,67,196,False,2,228
STU0216,advanced,ds_lists,93,76,True,1,14
STU0216,advanced,math_probability,86,118,True,1,42
STU0216,advanced,math_linear_algebra,71,191,True,1,19
STU0216,advanced,math_calculus,72,199,True,1,310
STU0216,advanced,ds_dicts,60,75,False,1,85
STU0216,advanced,ds_trees,86,58,True,1,281
STU0216,advanced,py_variables,74,27,True,1,123
STU0216,advanced,py_functions,91,36,True,1,258
STU0216,advanced,ml_neural_nets,70,300,True,1,180
STU0216,advanced,ml_classification,77,175,True,1,324
STU0216,advanced,py_oop,100,69,True,1,138
STU0216,advanced,py_loops,80,49,True,1,61
STU0216,advanced,algo_sorting,67,135,False,1,191
STU0216,advanced,ml_regression,95,124,True,1,89
STU0216,advanced,algo_searching,92,66,True,1,132
STU0217,beginner,ds_trees,70,120,True,1,19
STU0217,beginner,py_variables,59,20,False,1,81
STU0217,beginner,ds_lists,44,37,False,3,351
STU0218,advanced,py_loops,73,32,True,1,71
STU0218,advanced,algo_dp,75,74,True,1,10
STU0218,advanced,math_linear_algebra,74,139,True,1,218
STU0218,advanced,ml_clustering,64,121,False,1,216
STU0218,advanced,ds_lists,100,74,True,1,35
STU0218,advanced,math_probability,99,114,True,1,1
STU0218,advanced,math_calculus,81,134,True,1,266
STU0218,advanced,algo_searching,73,144,True,1,282
STU0218,advanced,ml_regression,61,187,False,1,298
STU0218,advanced,ml_neural_nets,77,145,True,1,271
STU0218,advanced,ds_dicts,91,27,True,1,234
STU0218,advanced,algo_sorting,86,38,True,1,253
STU0219,advanced,algo_dp,67,168,False,2,304
STU0219,advanced,math_calculus,98,172,True,1,56
STU0219,advanced,ml_clustering,41,156,False,3,108
STU0219,advanced,algo_greedy,93,58,True,1,357
STU0219,advanced,algo_searching,100,128,True,1,182
STU0219,advanced,ds_trees,82,109,True,1,29
STU0219,advanced,algo_sorting,90,165,True,1,176
STU0219,advanced,ml_regression,86,109,True,1,265
STU0219,advanced,ml_neural_nets,89,212,True,1,125
STU0219,advanced,ds_dicts,78,69,True,1,13
STU0219,advanced,math_probability,81,171,True,1,20
STU0219,advanced,math_linear_algebra,77,133,True,1,69
STU0219,advanced,ds_graphs,98,88,True,1,355
STU0219,advanced,math_statistics,83,147,True,1,178
STU0220,math_focused,py_loops,35,51,False,2,154
STU0220,math_focused,math_statistics,75,126,True,1,122
STU0220,math_focused,ml_neural_nets,72,217,True,1,89
STU0220,math_focused,ml_clustering,82,196,True,1,347
STU0220,math_focused,py_functions,81,17,True,1,94
STU0220,math_focused,math_calculus,82,101,True,1,152
STU0220,math_focused,py_variables,94,27,True,1,69
STU0220,math_focused,py_oop,71,75,True,1,178
STU0220,math_focused,math_linear_algebra,56,98,False,3,17
STU0220,math_focused,math_probability,92,126,True,1,107
STU0221,beginner,py_oop,87,46,True,1,272
STU0221,beginner,ds_dicts,45,74,False,2,235
STU0221,beginner,ds_graphs,61,111,False,3,345
STU0221,beginner,py_variables,79,38,True,1,348
STU0221,beginner,ds_lists,79,57,True,1,71
STU0222,beginner,ds_trees,39,71,False,3,283
STU0223,intermediate,ds_lists,79,61,True,1,280
STU0223,intermediate,algo_searching,80,131,True,1,358
STU0223,intermediate,algo_sorting,55,70,False,3,325
STU0223,intermediate,algo_greedy,81,117,True,1,45
STU0223,intermediate,algo_dp,67,142,False,1,134
STU0223,intermediate,ds_dicts,43,74,False,1,196
STU0223,intermediate,py_variables,58,28,False,3,252
STU0223,intermediate,py_oop,60,45,False,1,131
STU0223,intermediate,ds_trees,65,24,False,2,111
STU0223,intermediate,math_linear_algebra,88,110,True,1,168
STU0223,intermediate,math_probability,62,118,False,3,11
STU0224,beginner,py_loops,55,40,False,3,245
STU0225,beginner,py_functions,52,32,False,3,344
STU0225,beginner,ds_dicts,78,86,True,1,141
STU0225,beginner,ds_graphs,46,125,False,1,144
STU0225,beginner,ds_trees,64,76,False,3,40
STU0226,intermediate,algo_sorting,76,113,True,1,218
STU0226,intermediate,math_linear_algebra,90,130,True,1,303
STU0226,intermediate,ds_graphs,69,22,False,1,24
STU0226,intermediate,py_loops,73,41,True,1,172
STU0226,intermediate,py_oop,76,45,True,1,76
STU0226,intermediate,py_variables,67,36,False,2,68
STU0226,intermediate,algo_searching,58,95,False,1,259
STU0226,intermediate,ds_dicts,50,55,False,2,246
STU0226,intermediate,py_functions,77,36,True,1,273
STU0226,intermediate,ds_trees,81,82,True,1,125
STU0226,intermediate,algo_greedy,85,112,True,1,39
STU0227,intermediate,ds_trees,67,78,False,1,4
STU0227,intermediate,ds_dicts,90,40,True,1,25
STU0227,intermediate,algo_greedy,89,128,True,1,185
STU0227,intermediate,py_variables,68,27,False,2,324
STU0227,intermediate,ds_graphs,84,99,True,1,286
STU0227,intermediate,algo_searching,75,134,True,1,292
STU0227,intermediate,algo_dp,88,112,True,1,221
STU0227,intermediate,math_probability,75,105,True,1,277
STU0227,intermediate,math_linear_algebra,48,158,False,3,93
STU0228,advanced,py_variables,85,25,True,1,338
STU0228,advanced,ml_regression,67,204,False,2,82
STU0228,advanced,py_functions,87,49,True,1,256
STU0228,advanced,algo_greedy,87,100,True,1,105
STU0228,advanced,py_loops,100,39,True,1,211
STU0228,advanced,math_probability,88,107,True,1,344
STU0228,advanced,ds_graphs,85,96,True,1,251
STU0228,advanced,ds_dicts,68,34,False,3,282
STU0228,advanced,math_statistics,100,141,True,1,30
STU0228,advanced,ml_neural_nets,80,117,True,1,320
STU0228,advanced,ml_classification,74,176,True,1,184
STU0228,advanced,math_linear_algebra,93,138,True,1,47
STU0228,advanced,math_calculus,73,68,True,1,258
STU0229,beginner,ds_trees,62,46,False,3,146
STU0229,beginner,ds_graphs,62,79,False,1,89
STU0229,beginner,py_oop,56,65,False,3,246
STU0229,beginner,py_variables,48,36,False,1,166
STU0230,intermediate,py_loops,47,17,False,3,1
STU0230,intermediate,math_linear_algebra,61,152,False,3,44
STU0230,intermediate,ds_dicts,54,60,False,2,226
STU0230,intermediate,py_variables,61,11,False,3,144
STU0230,intermediate,ds_trees,71,92,True,1,275
STU0230,intermediate,py_oop,71,45,True,1,264
STU0230,intermediate,algo_sorting,77,65,True,1,210
STU0230,intermediate,ds_lists,71,41,True,1,322
STU0230,intermediate,ds_graphs,100,85,True,1,337
STU0230,intermediate,algo_searching,58,105,False,1,333
STU0231,code_focused,algo_sorting,66,89,False,3,348
STU0231,code_focused,algo_searching,88,56,True,1,102
STU0231,code_focused,ds_trees,64,57,False,1,91
STU0231,code_focused,py_variables,78,37,True,1,363
STU0232,math_focused,math_probability,74,175,True,1,337
STU0232,math_focused,math_statistics,88,186,True,1,364
STU0232,math_focused,ml_regression,86,143,True,1,12
STU0232,math_focused,py_oop,93,72,True,1,152
STU0232,math_focused,py_variables,58,21,False,1,91
STU0233,math_focused,ml_clustering,65,147,False,2,254
STU0233,math_focused,ml_classification,84,122,True,1,320
STU0233,math_focused,math_linear_algebra,91,149,True,1,325
STU0233,math_focused,py_functions,60,52,False,2,334
STU0233,math_focused,py_variables,69,39,False,3,102
STU0233,math_focused,py_loops,62,30,False,3,47
STU0233,math_focused,ml_neural_nets,76,171,True,1,159
STU0233,math_focused,math_probability,81,157,True,1,77
STU0233,math_focused,math_statistics,78,70,True,1,47
STU0233,math_focused,ml_regression,64,115,False,2,342
STU0233,math_focused,math_calculus,82,144,True,1,309
STU0234,intermediate,py_variables,71,29,True,1,186
STU0234,intermediate,math_linear_algebra,77,98,True,1,180
STU0234,intermediate,math_probability,27,137,False,2,93
STU0234,intermediate,py_functions,71,68,True,1,262
STU0234,intermediate,ds_dicts,74,69,True,1,110
STU0234,intermediate,ds_trees,62,100,False,2,133
STU0234,intermediate,ds_lists,57,63,False,1,199
STU0234,intermediate,py_loops,85,34,True,1,78
STU0234,intermediate,algo_dp,54,138,False,1,7
STU0235,advanced,algo_sorting,100,96,True,1,245
STU0235,advanced,math_linear_algebra,84,103,True,1,356
STU0235,advanced,algo_greedy,88,105,True,1,100
STU0235,advanced,py_loops,85,39,True,1,274
STU0235,advanced,ml_classification,83,130,True,1,13
STU0235,advanced,py_oop,70,53,True,1,119
STU0235,advanced,py_functions,100,27,True,1,233
STU0235,advanced,ds_lists,64,56,False,2,232
STU0235,advanced,py_variables,89,34,True,1,14
STU0235,advanced,ml_regression,77,181,True,1,28
STU0235,advanced,math_probability,67,186,False,3,333
STU0235,advanced,algo_dp,79,103,True,1,331
STU0236,advanced,algo_dp,86,100,True,1,231
STU0236,advanced,py_functions,83,81,True,1,200
STU0236,advanced,py_loops,73,39,True,1,311
STU0236,advanced,ds_lists,72,53,True,1,126
STU0236,advanced,ds_trees,91,96,True,1,48
STU0236,advanced,algo_greedy,100,165,True,1,136
STU0236,advanced,py_oop,66,48,False,2,134
STU0236,advanced,ml_classification,100,30,True,1,268
STU0236,advanced,ds_dicts,100,35,True,1,240
STU0236,advanced,ds_graphs,84,89,True,1,25
STU0236,advanced,ml_neural_nets,79,199,True,1,250
STU0236,advanced,math_calculus,69,164,False,3,126
STU0236,advanced,py_variables,82,32,True,1,356
STU0236,advanced,algo_sorting,76,102,True,1,294
STU0236,advanced,algo_searching,100,139,True,1,40
STU0236,advanced,ml_clustering,85,152,True,1,225
STU0236,advanced,ml_regression,78,66,True,1,188
STU0236,advanced,math_probability,78,105,True,1,343
STU0236,advanced,math_linear_algebra,92,110,True,1,86
STU0237,math_focused,ml_neural_nets,57,198,False,2,343
STU0237,math_focused,py_functions,67,53,False,3,201
STU0237,math_focused,ml_regression,79,164,True,1,89
STU0237,math_focused,ml_clustering,86,264,True,1,247
STU0237,math_focused,math_linear_algebra,71,77,True,1,343
STU0237,math_focused,math_probability,77,96,True,1,321
STU0237,math_focused,ml_classification,57,132,False,1,100
STU0237,math_focused,py_loops,91,50,True,1,173
STU0237,math_focused,math_calculus,83,206,True,1,208
STU0237,math_focused,math_statistics,100,104,True,1,12
STU0237,math_focused,py_variables,63,43,False,2,273
STU0237,math_focused,py_oop,100,44,True,1,64
STU0238,intermediate,algo_searching,66,153,False,2,70
STU0238,intermediate,ds_trees,56,53,False,1,315
STU0238,intermediate,py_functions,75,39,True,1,206
STU0238,intermediate,ds_dicts,96,58,True,1,269
STU0238,intermediate,algo_sorting,73,87,True,1,6
STU0238,intermediate,py_loops,56,48,False,3,87
STU0238,intermediate,py_oop,60,55,False,3,57
STU0238,intermediate,algo_dp,88,111,True,1,62
STU0238,intermediate,ds_graphs,87,61,True,1,246
STU0238,intermediate,py_variables,67,30,False,2,237
STU0238,intermediate,math_linear_algebra,88,55,True,1,150
STU0239,math_focused,ml_classification,42,200,False,2,34
STU0239,math_focused,ml_regression,72,179,True,1,363
STU0239,math_focused,math_statistics,74,134,True,1,119
STU0239,math_focused,py_functions,63,27,False,2,62
STU0239,math_focused,ml_neural_nets,83,89,True,1,53
